==== Anchor Angles ====

=== Testing 2220 angles ===
          angle(rad)             std cos             std sin           btrig cos           btrig sin              dd cos              dd sin
      0.152834237202      0.988343564041      0.152239940284      0.988343564041      0.152239940284      0.988343564041      0.152239940284
      0.155664500854      0.987908726940      0.155036599664      0.987908726940      0.155036599664      0.987908726940      0.155036599664
      0.158494764505      0.987465976308      0.157832017141      0.987465976308      0.157832017141      0.987465976308      0.157832017141
      0.161325028157      0.987015315691      0.160626170322      0.987015315691      0.160626170322      0.987015315691      0.160626170322
      0.164155291809      0.986556748699      0.163419036826      0.986556748699      0.163419036826      0.986556748699      0.163419036826
      0.166985555461      0.986090279006      0.166210594279      0.986090279006      0.166210594279      0.986090279006      0.166210594279
      0.169815819113      0.985615910348      0.169000820322      0.985615910348      0.169000820322      0.985615910348      0.169000820322
      0.172646082765      0.985133646525      0.171789692602      0.985133646525      0.171789692602      0.985133646525      0.171789692602
      0.175476346417      0.984643491400      0.174577188781      0.984643491400      0.174577188781      0.984643491400      0.174577188781
      0.178306610069      0.984145448901      0.177363286529      0.984145448901      0.177363286529      0.984145448901      0.177363286529
      0.181136873720      0.983639523015      0.180147963528      0.983639523015      0.180147963528      0.983639523015      0.180147963528
      0.183967137372      0.983125717796      0.182931197472      0.983125717796      0.182931197472      0.983125717796      0.182931197472
      0.186797401024      0.982604037359      0.185712966067      0.982604037359      0.185712966067      0.982604037359      0.185712966067
      0.189627664676      0.982074485884      0.188493247029      0.982074485884      0.188493247029      0.982074485884      0.188493247029
      0.192457928328      0.981537067612      0.191272018087      0.981537067612      0.191272018087      0.981537067612      0.191272018087
      0.195288191980      0.980991786849      0.194049256982      0.980991786849      0.194049256982      0.980991786849      0.194049256982
      0.198118455632      0.980438647961      0.196824941468      0.980438647961      0.196824941468      0.980438647961      0.196824941468
      0.200948719284      0.979877655381      0.199599049309      0.979877655381      0.199599049309      0.979877655381      0.199599049309
      0.203778982936      0.979308813601      0.202371558285      0.979308813601      0.202371558285      0.979308813601      0.202371558285
      0.206609246587      0.978732127179      0.205142446187      0.978732127179      0.205142446187      0.978732127179      0.205142446187
      0.209439510239      0.978147600734      0.207911690818      0.978147600734      0.207911690818      0.978147600734      0.207911690818
      0.212269773891      0.977555238948      0.210679269996      0.977555238948      0.210679269996      0.977555238948      0.210679269996
      0.215100037543      0.976955046566      0.213445161551      0.976955046566      0.213445161551      0.976955046566      0.213445161551
      0.217930301195      0.976347028396      0.216209343328      0.976347028396      0.216209343328      0.976347028396      0.216209343328
      0.220760564847      0.975731189308      0.218971793185      0.975731189308      0.218971793185      0.975731189308      0.218971793185
      0.223590828499      0.975107534237      0.221732488993      0.975107534237      0.221732488993      0.975107534237      0.221732488993
      0.226421092151      0.974476068176      0.224491408638      0.974476068176      0.224491408638      0.974476068176      0.224491408638
      0.229251355802      0.973836796185      0.227248530019      0.973836796185      0.227248530019      0.973836796185      0.227248530019
      0.232081619454      0.973189723385      0.230003831052      0.973189723385      0.230003831052      0.973189723385      0.230003831052
      0.234911883106      0.972534854958      0.232757289666      0.972534854958      0.232757289666      0.972534854958      0.232757289666
      0.237742146758      0.971872196150      0.235508883803      0.971872196150      0.235508883803      0.971872196150      0.235508883803
      0.240572410410      0.971201752270      0.238258591423      0.971201752270      0.238258591423      0.971201752270      0.238258591423
      0.243402674062      0.970523528689      0.241006390500      0.970523528689      0.241006390500      0.970523528689      0.241006390500
      0.246232937714      0.969837530838      0.243752259022      0.969837530838      0.243752259022      0.969837530838      0.243752259022
      0.249063201366      0.969143764213      0.246496174994      0.969143764213      0.246496174994      0.969143764213      0.246496174994
      0.251893465018      0.968442234372      0.249238116436      0.968442234372      0.249238116436      0.968442234372      0.249238116436
      0.254723728669      0.967732946933      0.251978061385      0.967732946933      0.251978061385      0.967732946933      0.251978061385
      0.257553992321      0.967015907580      0.254715987892      0.967015907580      0.254715987892      0.967015907580      0.254715987892
      0.260384255973      0.966291122054      0.257451874025      0.966291122054      0.257451874025      0.966291122054      0.257451874025
      0.263214519625      0.965558596163      0.260185697869      0.965558596163      0.260185697869      0.965558596163      0.260185697869
      0.266044783277      0.964818335774      0.262917437525      0.964818335774      0.262917437525      0.964818335774      0.262917437525
      0.268875046929      0.964070346816      0.265647071111      0.964070346816      0.265647071111      0.964070346816      0.265647071111
      0.271705310581      0.963314635282      0.268374576761      0.963314635282      0.268374576761      0.963314635282      0.268374576761
      0.274535574233      0.962551207225      0.271099932626      0.962551207225      0.271099932626      0.962551207225      0.271099932626
      0.277365837885      0.961780068760      0.273823116876      0.961780068760      0.273823116876      0.961780068760      0.273823116876
      0.280196101536      0.961001226065      0.276544107697      0.961001226065      0.276544107697      0.961001226065      0.276544107697
      0.283026365188      0.960214685378      0.279262883293      0.960214685378      0.279262883293      0.960214685378      0.279262883293
      0.285856628840      0.959420452999      0.281979421885      0.959420452999      0.281979421885      0.959420452999      0.281979421885
      0.288686892492      0.958618535292      0.284693701712      0.958618535292      0.284693701712      0.958618535292      0.284693701712
      0.291517156144      0.957808938679      0.287405701033      0.957808938679      0.287405701033      0.957808938679      0.287405701033
      0.294347419796      0.956991669646      0.290115398123      0.956991669646      0.290115398123      0.956991669646      0.290115398123
      0.297177683448      0.956166734739      0.292822771277      0.956166734739      0.292822771277      0.956166734739      0.292822771277
      0.300007947100      0.955334140567      0.295527798806      0.955334140567      0.295527798806      0.955334140567      0.295527798806
      0.302838210751      0.954493893798      0.298230459044      0.954493893798      0.298230459044      0.954493893798      0.298230459044
      0.305668474403      0.953646001164      0.300930730340      0.953646001164      0.300930730340      0.953646001164      0.300930730340
      0.308498738055      0.952790469457      0.303628591065      0.952790469457      0.303628591065      0.952790469457      0.303628591065
      0.311329001707      0.951927305529      0.306324019607      0.951927305529      0.306324019607      0.951927305529      0.306324019607
      0.314159265359      0.951056516295      0.309016994375      0.951056516295      0.309016994375      0.951056516295      0.309016994375
      0.316989529011      0.950178108730      0.311707493797      0.950178108730      0.311707493797      0.950178108730      0.311707493797
      0.319819792663      0.949292089871      0.314395496322      0.949292089871      0.314395496322      0.949292089871      0.314395496322
      0.322650056315      0.948398466815      0.317080980417      0.948398466815      0.317080980417      0.948398466815      0.317080980417
      0.325480319967      0.947497246720      0.319763924571      0.947497246720      0.319763924571      0.947497246720      0.319763924571
      0.328310583618      0.946588436806      0.322444307292      0.946588436806      0.322444307292      0.946588436806      0.322444307292
      0.331140847270      0.945672044352      0.325122107110      0.945672044352      0.325122107110      0.945672044352      0.325122107110
      0.333971110922      0.944748076699      0.327797302573      0.944748076699      0.327797302573      0.944748076699      0.327797302573
      0.336801374574      0.943816541248      0.330469872253      0.943816541248      0.330469872253      0.943816541248      0.330469872253
      0.339631638226      0.942877445461      0.333139794742      0.942877445461      0.333139794742      0.942877445461      0.333139794742
      0.342461901878      0.941930796861      0.335807048652      0.941930796861      0.335807048652      0.941930796861      0.335807048652
      0.345292165530      0.940976603031      0.338471612618      0.940976603031      0.338471612618      0.940976603031      0.338471612618
      0.348122429182      0.940014871614      0.341133465295      0.940014871614      0.341133465295      0.940014871614      0.341133465295
      0.350952692833      0.939045610315      0.343792585360      0.939045610315      0.343792585360      0.939045610315      0.343792585360
      0.353782956485      0.938068826896      0.346448951515      0.938068826896      0.346448951515      0.938068826896      0.346448951515
      0.356613220137      0.937084529183      0.349102542479      0.937084529183      0.349102542479      0.937084529183      0.349102542479
      0.359443483789      0.936092725061      0.351753336996      0.936092725061      0.351753336996      0.936092725061      0.351753336996
      0.362273747441      0.935093422473      0.354401313834      0.935093422473      0.354401313834      0.935093422473      0.354401313834
      0.365104011093      0.934086629426      0.357046451779      0.934086629426      0.357046451779      0.934086629426      0.357046451779
      0.367934274745      0.933072353983      0.359688729645      0.933072353983      0.359688729645      0.933072353983      0.359688729645
      0.370764538397      0.932050604269      0.362328126264      0.932050604269      0.362328126264      0.932050604269      0.362328126264
      0.373594802049      0.931021388469      0.364964620495      0.931021388469      0.364964620495      0.931021388469      0.364964620495
      0.376425065700      0.929984714828      0.367598191218      0.929984714828      0.367598191218      0.929984714828      0.367598191218
      0.379255329352      0.928940591649      0.370228817337      0.928940591649      0.370228817337      0.928940591649      0.370228817337
      0.382085593004      0.927889027297      0.372856477780      0.927889027297      0.372856477780      0.927889027297      0.372856477780
      0.384915856656      0.926830030194      0.375481151499      0.926830030194      0.375481151499      0.926830030194      0.375481151499
      0.387746120308      0.925763608824      0.378102817468      0.925763608824      0.378102817468      0.925763608824      0.378102817468
      0.390576383960      0.924689771729      0.380721454687      0.924689771729      0.380721454687      0.924689771729      0.380721454687
      0.393406647612      0.923608527512      0.383337042180      0.923608527512      0.383337042180      0.923608527512      0.383337042180
      0.396236911264      0.922519884832      0.385949558995      0.922519884832      0.385949558995      0.922519884832      0.385949558995
      0.399067174915      0.921423852412      0.388558984205      0.921423852412      0.388558984205      0.921423852412      0.388558984205
      0.401897438567      0.920320439030      0.391165296907      0.920320439030      0.391165296907      0.920320439030      0.391165296907
      0.404727702219      0.919209653525      0.393768476223      0.919209653525      0.393768476223      0.919209653525      0.393768476223
      0.407557965871      0.918091504794      0.396368501302      0.918091504794      0.396368501302      0.918091504794      0.396368501302
      0.410388229523      0.916966001796      0.398965351315      0.916966001796      0.398965351315      0.916966001796      0.398965351315
      0.413218493175      0.915833153545      0.401559005462      0.915833153545      0.401559005462      0.915833153545      0.401559005462
      0.416048756827      0.914692969116      0.404149442966      0.914692969116      0.404149442966      0.914692969116      0.404149442966
      0.418879020479      0.913545457643      0.406736643076      0.913545457643      0.406736643076      0.913545457643      0.406736643076
      0.421709284131      0.912390628316      0.409320585068      0.912390628316      0.409320585068      0.912390628316      0.409320585068
      0.424539547782      0.911228490388      0.411901248244      0.911228490388      0.411901248244      0.911228490388      0.411901248244
      0.427369811434      0.910059053167      0.414478611932      0.910059053167      0.414478611932      0.910059053167      0.414478611932
      0.430200075086      0.908882326021      0.417052655485      0.908882326021      0.417052655485      0.908882326021      0.417052655485
      0.433030338738      0.907698318375      0.419623358285      0.907698318375      0.419623358285      0.907698318375      0.419623358285
      0.435860602390      0.906507039715      0.422190699740      0.906507039715      0.422190699740      0.906507039715      0.422190699740
      0.438690866042      0.905308499583      0.424754659284      0.905308499583      0.424754659284      0.905308499583      0.424754659284
      0.441521129694      0.904102707579      0.427315216379      0.904102707579      0.427315216379      0.904102707579      0.427315216379
      0.444351393346      0.902889673362      0.429872350513      0.902889673362      0.429872350513      0.902889673362      0.429872350513
      0.447181656997      0.901669406650      0.432426041204      0.901669406650      0.432426041204      0.901669406650      0.432426041204
      0.450011920649      0.900441917217      0.434976267994      0.900441917217      0.434976267994      0.900441917217      0.434976267994
      0.452842184301      0.899207214896      0.437523010457      0.899207214896      0.437523010457      0.899207214896      0.437523010457
      0.455672447953      0.897965309577      0.440066248191      0.897965309577      0.440066248191      0.897965309577      0.440066248191
      0.458502711605      0.896716211208      0.442605960824      0.896716211208      0.442605960824      0.896716211208      0.442605960824
      0.461332975257      0.895459929796      0.445142128011      0.895459929796      0.445142128011      0.895459929796      0.445142128011
      0.464163238909      0.894196475402      0.447674729438      0.894196475402      0.447674729438      0.894196475402      0.447674729438
      0.466993502561      0.892925858150      0.450203744818      0.892925858150      0.450203744818      0.892925858150      0.450203744818
      0.469823766213      0.891648088215      0.452729153891      0.891648088215      0.452729153891      0.891648088215      0.452729153891
      0.472654029864      0.890363175834      0.455250936428      0.890363175834      0.455250936428      0.890363175834      0.455250936428
      0.475484293516      0.889071131300      0.457769072229      0.889071131300      0.457769072229      0.889071131300      0.457769072229
      0.478314557168      0.887771964961      0.460283541123      0.887771964961      0.460283541123      0.887771964961      0.460283541123
      0.481144820820      0.886465687226      0.462794322967      0.886465687226      0.462794322967      0.886465687226      0.462794322967
      0.483975084472      0.885152308558      0.465301397650      0.885152308558      0.465301397650      0.885152308558      0.465301397650
      0.486805348124      0.883831839477      0.467804745089      0.883831839477      0.467804745089      0.883831839477      0.467804745089
      0.489635611776      0.882504290560      0.470304345230      0.882504290560      0.470304345230      0.882504290560      0.470304345230
      0.492465875428      0.881169672443      0.472800178052      0.881169672443      0.472800178052      0.881169672443      0.472800178052
      0.495296139079      0.879827995816      0.475292223561      0.879827995816      0.475292223561      0.879827995816      0.475292223561
      0.498126402731      0.878479271427      0.477780461796      0.878479271427      0.477780461796      0.878479271427      0.477780461796
      0.500956666383      0.877123510078      0.480264872824      0.877123510078      0.480264872824      0.877123510078      0.480264872824
      0.503786930035      0.875760722630      0.482745436745      0.875760722630      0.482745436745      0.875760722630      0.482745436745
      0.506617193687      0.874390920001      0.485222133688      0.874390920001      0.485222133688      0.874390920001      0.485222133688
      0.509447457339      0.873014113161      0.487694943814      0.873014113161      0.487694943814      0.873014113161      0.487694943814
      0.512277720991      0.871630313141      0.490163847314      0.871630313141      0.490163847314      0.871630313141      0.490163847314
      0.515107984643      0.870239531024      0.492628824413      0.870239531024      0.492628824413      0.870239531024      0.492628824413
      0.517938248295      0.868841777953      0.495089855364      0.868841777953      0.495089855364      0.868841777953      0.495089855364
      0.520768511946      0.867437065122      0.497546920454      0.867437065122      0.497546920454      0.867437065122      0.497546920454
      0.523598775598      0.866025403784      0.500000000000      0.866025403784      0.500000000000      0.866025403784      0.500000000000
      0.526429039250      0.864606805248      0.502449074353      0.864606805248      0.502449074353      0.864606805248      0.502449074353
      0.529259302902      0.863181280877      0.504894123894      0.863181280877      0.504894123894      0.863181280877      0.504894123894
      0.532089566554      0.861748842090      0.507335129038      0.861748842090      0.507335129038      0.861748842090      0.507335129038
      0.534919830206      0.860309500361      0.509772070231      0.860309500361      0.509772070231      0.860309500361      0.509772070231
      0.537750093858      0.858863267220      0.512204927953      0.858863267220      0.512204927953      0.858863267220      0.512204927953
      0.540580357510      0.857410154252      0.514633682715      0.857410154252      0.514633682715      0.857410154252      0.514633682715
      0.543410621161      0.855950173097      0.517058315062      0.855950173097      0.517058315062      0.855950173097      0.517058315062
      0.546240884813      0.854483335450      0.519478805572      0.854483335450      0.519478805572      0.854483335450      0.519478805572
      0.549071148465      0.853009653060      0.521895134856      0.853009653060      0.521895134856      0.853009653060      0.521895134856
      0.551901412117      0.851529137733      0.524307283557      0.851529137733      0.524307283557      0.851529137733      0.524307283557
      0.554731675769      0.850041801328      0.526715232355      0.850041801328      0.526715232355      0.850041801328      0.526715232355
      0.557561939421      0.848547655760      0.529118961959      0.848547655760      0.529118961959      0.848547655760      0.529118961959
      0.560392203073      0.847046712996      0.531518453116      0.847046712996      0.531518453116      0.847046712996      0.531518453116
      0.563222466725      0.845538985060      0.533913686604      0.845538985060      0.533913686604      0.845538985060      0.533913686604
      0.566052730377      0.844024484030      0.536304643237      0.844024484030      0.536304643237      0.844024484030      0.536304643237
      0.568882994028      0.842503222037      0.538691303863      0.842503222037      0.538691303863      0.842503222037      0.538691303863
      0.571713257680      0.840975211267      0.541073649362      0.840975211267      0.541073649362      0.840975211267      0.541073649362
      0.574543521332      0.839440463960      0.543451660653      0.839440463960      0.543451660653      0.839440463960      0.543451660653
      0.577373784984      0.837898992411      0.545825318685      0.837898992411      0.545825318685      0.837898992411      0.545825318685
      0.580204048636      0.836350808966      0.548194604445      0.836350808966      0.548194604445      0.836350808966      0.548194604445
      0.583034312288      0.834795926027      0.550559498954      0.834795926027      0.550559498954      0.834795926027      0.550559498954
      0.585864575940      0.833234356050      0.552919983268      0.833234356050      0.552919983268      0.833234356050      0.552919983268
      0.588694839592      0.831666111544      0.555276038480      0.831666111544      0.555276038480      0.831666111544      0.555276038480
      0.591525103243      0.830091205070      0.557627645715      0.830091205070      0.557627645715      0.830091205070      0.557627645715
      0.594355366895      0.828509649244      0.559974786138      0.828509649244      0.559974786138      0.828509649244      0.559974786138
      0.597185630547      0.826921456735      0.562317440945      0.826921456735      0.562317440945      0.826921456735      0.562317440945
      0.600015894199      0.825326640266      0.564655591372      0.825326640266      0.564655591372      0.825326640266      0.564655591372
      0.602846157851      0.823725212610      0.566989218690      0.823725212610      0.566989218690      0.823725212610      0.566989218690
      0.605676421503      0.822117186597      0.569318304204      0.822117186597      0.569318304204      0.822117186597      0.569318304204
      0.608506685155      0.820502575107      0.571642829258      0.820502575107      0.571642829258      0.820502575107      0.571642829258
      0.611336948807      0.818881391074      0.573962775233      0.818881391074      0.573962775233      0.818881391074      0.573962775233
      0.614167212459      0.817253647484      0.576278123543      0.817253647484      0.576278123543      0.817253647484      0.576278123543
      0.616997476110      0.815619357376      0.578588855642      0.815619357376      0.578588855642      0.815619357376      0.578588855642
      0.619827739762      0.813978533842      0.580894953021      0.813978533842      0.580894953021      0.813978533842      0.580894953021
      0.622658003414      0.812331190024      0.583196397206      0.812331190024      0.583196397206      0.812331190024      0.583196397206
      0.625488267066      0.810677339119      0.585493169763      0.810677339119      0.585493169763      0.810677339119      0.585493169763
      0.628318530718      0.809016994375      0.587785252292      0.809016994375      0.587785252292      0.809016994375      0.587785252292
      0.631148794370      0.807350169092      0.590072626435      0.807350169092      0.590072626435      0.807350169092      0.590072626435
      0.633979058022      0.805676876621      0.592355273867      0.805676876621      0.592355273867      0.805676876621      0.592355273867
      0.636809321674      0.803997130367      0.594633176304      0.803997130367      0.594633176304      0.803997130367      0.594633176304
      0.639639585325      0.802310943785      0.596906315500      0.802310943785      0.596906315500      0.802310943785      0.596906315500
      0.642469848977      0.800618330381      0.599174673244      0.800618330381      0.599174673244      0.800618330381      0.599174673244
      0.645300112629      0.798919303715      0.601438231368      0.798919303715      0.601438231368      0.798919303715      0.601438231368
      0.648130376281      0.797213877396      0.603696971739      0.797213877396      0.603696971739      0.797213877396      0.603696971739
      0.650960639933      0.795502065086      0.605950876264      0.795502065086      0.605950876264      0.795502065086      0.605950876264
      0.653790903585      0.793783880496      0.608199926887      0.793783880496      0.608199926887      0.793783880496      0.608199926887
      0.656621167237      0.792059337390      0.610444105594      0.792059337390      0.610444105594      0.792059337390      0.610444105594
      0.659451430889      0.790328449582      0.612683394407      0.790328449582      0.612683394407      0.790328449582      0.612683394407
      0.662281694541      0.788591230937      0.614917775389      0.788591230937      0.614917775389      0.788591230937      0.614917775389
      0.665111958192      0.786847695372      0.617147230641      0.786847695372      0.617147230641      0.786847695372      0.617147230641
      0.667942221844      0.785097856852      0.619371742306      0.785097856852      0.619371742306      0.785097856852      0.619371742306
      0.670772485496      0.783341729394      0.621591292563      0.783341729394      0.621591292563      0.783341729394      0.621591292563
      0.673602749148      0.781579327066      0.623805863634      0.781579327066      0.623805863634      0.781579327066      0.623805863634
      0.676433012800      0.779810663985      0.626015437778      0.779810663985      0.626015437778      0.779810663985      0.626015437778
      0.679263276452      0.778035754318      0.628219997296      0.778035754318      0.628219997296      0.778035754318      0.628219997296
      0.682093540104      0.776254612285      0.630419524528      0.776254612285      0.630419524528      0.776254612285      0.630419524528
      0.684923803756      0.774467252151      0.632614001857      0.774467252151      0.632614001857      0.774467252151      0.632614001857
      0.687754067407      0.772673688235      0.634803411702      0.772673688235      0.634803411702      0.772673688235      0.634803411702
      0.690584331059      0.770873934904      0.636987736527      0.770873934904      0.636987736527      0.770873934904      0.636987736527
      0.693414594711      0.769068006574      0.639166958833      0.769068006574      0.639166958833      0.769068006574      0.639166958833
      0.696244858363      0.767255917712      0.641341061164      0.767255917712      0.641341061164      0.767255917712      0.641341061164
      0.699075122015      0.765437682833      0.643510026106      0.765437682833      0.643510026106      0.765437682833      0.643510026106
      0.701905385667      0.763613316502      0.645673836283      0.763613316502      0.645673836283      0.763613316502      0.645673836283
      0.704735649319      0.761782833333      0.647832474363      0.761782833333      0.647832474363      0.761782833333      0.647832474363
      0.707565912971      0.759946247989      0.649985923054      0.759946247989      0.649985923054      0.759946247989      0.649985923054
      0.710396176623      0.758103575181      0.652134165106      0.758103575181      0.652134165106      0.758103575181      0.652134165106
      0.713226440274      0.756254829670      0.654277183311      0.756254829670      0.654277183311      0.756254829670      0.654277183311
      0.716056703926      0.754400026265      0.656414960503      0.754400026265      0.656414960503      0.754400026265      0.656414960503
      0.718886967578      0.752539179824      0.658547479556      0.752539179824      0.658547479556      0.752539179824      0.658547479556
      0.721717231230      0.750672305253      0.660674723390      0.750672305253      0.660674723390      0.750672305253      0.660674723390
      0.724547494882      0.748799417506      0.662796674964      0.748799417506      0.662796674964      0.748799417506      0.662796674964
      0.727377758534      0.746920531586      0.664913317279      0.746920531586      0.664913317279      0.746920531586      0.664913317279
      0.730208022186      0.745035662544      0.667024633382      0.745035662544      0.667024633382      0.745035662544      0.667024633382
      0.733038285838      0.743144825477      0.669130606359      0.743144825477      0.669130606359      0.743144825477      0.669130606359
      0.735868549490      0.741248035533      0.671231219341      0.741248035533      0.671231219341      0.741248035533      0.671231219341
      0.738698813141      0.739345307906      0.673326455501      0.739345307906      0.673326455501      0.739345307906      0.673326455501
      0.741529076793      0.737436657836      0.675416298056      0.737436657836      0.675416298056      0.737436657836      0.675416298056
      0.744359340445      0.735522100613      0.677500730265      0.735522100613      0.677500730265      0.735522100613      0.677500730265
      0.747189604097      0.733601651574      0.679579735430      0.733601651574      0.679579735430      0.733601651574      0.679579735430
      0.750019867749      0.731675326102      0.681653296900      0.731675326102      0.681653296900      0.731675326102      0.681653296900
      0.752850131401      0.729743139627      0.683721398062      0.729743139627      0.683721398062      0.729743139627      0.683721398062
      0.755680395053      0.727805107627      0.685784022351      0.727805107627      0.685784022351      0.727805107627      0.685784022351
      0.758510658705      0.725861245626      0.687841153245      0.725861245626      0.687841153245      0.725861245626      0.687841153245
      0.761340922356      0.723911569196      0.689892774265      0.723911569196      0.689892774265      0.723911569196      0.689892774265
      0.764171186008      0.721956093955      0.691938868978      0.721956093955      0.691938868978      0.721956093955      0.691938868978
      0.767001449660      0.719994835565      0.693979420991      0.719994835565      0.693979420991      0.719994835565      0.693979420991
      0.769831713312      0.718027809738      0.696014413962      0.718027809738      0.696014413962      0.718027809738      0.696014413962
      0.772661976964      0.716055032231      0.698043831587      0.716055032231      0.698043831587      0.716055032231      0.698043831587
      0.775492240616      0.714076518846      0.700067657611      0.714076518846      0.700067657611      0.714076518846      0.700067657611
      0.778322504268      0.712092285431      0.702085875823      0.712092285431      0.702085875823      0.712092285431      0.702085875823
      0.781152767920      0.710102347882      0.704098470054      0.710102347882      0.704098470054      0.710102347882      0.704098470054
